Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/Iteration,Diagnostics/SamplerIteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumUpdates,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Diagnostics/StepsPerSecond,Diagnostics/NonEvalSamplesPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/OptThrottle,Traj_Infos/Length,Traj_Infos/Return,Traj_Infos/NonzeroRewards,Traj_Infos/DiscountedReturn,Traj_Infos/reachv1_episode_success,Traj_Infos/reachv1_episode_success_traj_sum,Traj_Infos/reachv1_is_live,Traj_Infos/reachv1_is_live_traj_sum,Traj_Infos/pushv1_episode_success,Traj_Infos/pushv1_episode_success_traj_sum,Traj_Infos/pushv1_is_live,Traj_Infos/pushv1_is_live_traj_sum,Traj_Infos/pickplacev1_episode_success,Traj_Infos/pickplacev1_episode_success_traj_sum,Traj_Infos/pickplacev1_is_live,Traj_Infos/pickplacev1_is_live_traj_sum,Traj_Infos/dooropenv1_episode_success,Traj_Infos/dooropenv1_episode_success_traj_sum,Traj_Infos/dooropenv1_is_live,Traj_Infos/dooropenv1_is_live_traj_sum,Traj_Infos/drawerclosev1_episode_success,Traj_Infos/drawerclosev1_episode_success_traj_sum,Traj_Infos/drawerclosev1_is_live,Traj_Infos/drawerclosev1_is_live_traj_sum,Traj_Infos/buttonpresstopdownv1_episode_success,Traj_Infos/buttonpresstopdownv1_episode_success_traj_sum,Traj_Infos/buttonpresstopdownv1_is_live,Traj_Infos/buttonpresstopdownv1_is_live_traj_sum,Traj_Infos/windowopenv1_episode_success,Traj_Infos/windowopenv1_episode_success_traj_sum,Traj_Infos/windowopenv1_is_live,Traj_Infos/windowopenv1_is_live_traj_sum,Traj_Infos/basketballv1_episode_success,Traj_Infos/basketballv1_episode_success_traj_sum,Traj_Infos/basketballv1_is_live,Traj_Infos/basketballv1_is_live_traj_sum,Traj_Infos/draweropenv1_episode_success,Traj_Infos/draweropenv1_episode_success_traj_sum,Traj_Infos/draweropenv1_is_live,Traj_Infos/draweropenv1_is_live_traj_sum,Traj_Infos/doorclosev1_episode_success,Traj_Infos/doorclosev1_episode_success_traj_sum,Traj_Infos/doorclosev1_is_live,Traj_Infos/doorclosev1_is_live_traj_sum,Traj_Infos/shelfplacev1_episode_success,Traj_Infos/shelfplacev1_episode_success_traj_sum,Traj_Infos/shelfplacev1_is_live,Traj_Infos/shelfplacev1_is_live_traj_sum,Traj_Infos/sweepintov1_episode_success,Traj_Infos/sweepintov1_episode_success_traj_sum,Traj_Infos/sweepintov1_is_live,Traj_Infos/sweepintov1_is_live_traj_sum,Traj_Infos/leverpullv1_episode_success,Traj_Infos/leverpullv1_episode_success_traj_sum,Traj_Infos/leverpullv1_is_live,Traj_Infos/leverpullv1_is_live_traj_sum,Traj_Infos/episode_success,Traj_Infos/episode_success_traj_sum,Traj_Infos/training_episode_success,Traj_Infos/training_episode_success_traj_sum,Traj_Infos/testing_episode_success,Traj_Infos/testing_episode_success_traj_sum,Traj_Infos/demonstration_success,Traj_Infos/demonstration_success_traj_sum,Traj_Infos/timeout,Traj_Infos/timeout_traj_sum,lossAverage,lossStd,lossMedian,lossMin,lossMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax,advantageAverage,advantageStd,advantageMedian,advantageMin,advantageMax,normalized_returnAverage,normalized_returnStd,normalized_returnMedian,normalized_returnMin,normalized_returnMax,etaAverage,etaStd,etaMedian,etaMin,etaMax,eta_lossAverage,eta_lossStd,eta_lossMedian,eta_lossMin,eta_lossMax,pi_lossAverage,pi_lossStd,pi_lossMedian,pi_lossMin,pi_lossMax,value_lossAverage,value_lossStd,value_lossMedian,value_lossMin,value_lossMax,alphaAverage,alphaStd,alphaMedian,alphaMin,alphaMax,alpha_lossAverage,alpha_lossStd,alpha_lossMedian,alpha_lossMin,alpha_lossMax,policy_klAverage,policy_klStd,policy_klMedian,policy_klMin,policy_klMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,alpha_muAverage,alpha_muStd,alpha_muMedian,alpha_muMin,alpha_muMax,alpha_mu_lossAverage,alpha_mu_lossStd,alpha_mu_lossMedian,alpha_mu_lossMin,alpha_mu_lossMax,alpha_sigmaAverage,alpha_sigmaStd,alpha_sigmaMedian,alpha_sigmaMin,alpha_sigmaMax,alpha_sigma_lossAverage,alpha_sigma_lossStd,alpha_sigma_lossMedian,alpha_sigma_lossMin,alpha_sigma_lossMax,mu_klAverage,mu_klStd,mu_klMedian,mu_klMin,mu_klMax,sigma_klAverage,sigma_klStd,sigma_klMedian,sigma_klMin,sigma_klMax,pi_muAverage,pi_muStd,pi_muMedian,pi_muMin,pi_muMax,pi_log_stdAverage,pi_log_stdStd,pi_log_stdMedian,pi_log_stdMin,pi_log_stdMax
89511,380,50.51752758026123,0,0,81.52300000190735,0,0,0.0,0.0,nan,nan,nan,1.0,235.55526315789473,4715.245047666231,225.0,1740.01655155897,0.0,0.0,1.0,232.40625,0.0,0.0,1.0,235.2,0.0,0.0,1.0,241.625,0.0,0.0,1.0,231.875,0.0,0.0,1.0,233.75,0.0,0.0,1.0,234.09375,0.0,0.0,1.0,233.95,0.0,0.0,1.0,245.04166666666666,0.0,0.0,1.0,233.8,0.0,0.0,1.0,233.27272727272728,0.0,0.0,1.0,243.25,0.0,0.0,1.0,235.54166666666666,0.0,0.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89460,380,102.34604072570801,13,554,2572.8286275863647,5389312,1000,3.040091202736082,3.040091202736082,2163.2480336125673,2209.2078536425797,0.40139595436533776,0.09366800484100692,235.42105263157896,17565.36056160568,225.0,6058.985447588002,0.125,9.499999999999995,1.0,231.9375,0.0,0.0,1.0,234.25,0.0,0.0,1.0,241.54166666666666,0.0,0.0,1.0,231.8,0.0,0.0,1.0,234.125,0.0,0.0,1.0,233.875,0.0,0.0,1.0,234.0,0.0,0.0,1.0,244.66666666666666,0.0,0.0,1.0,234.25,0.0,0.0,1.0,233.0681818181818,0.0,0.0,1.0,243.25,0.0,0.0,1.0,235.39583333333334,0.0,0.0,1.0,234.0,0.010526315789473684,0.7999999999999996,0.01694915254237288,1.2881355932203382,0.0,0.0,0.0,0.0,0.0,0.0,17854.505547027587,214348.97146202854,364.7414855957031,73.65234375,5014598.5,nan,nan,nan,nan,nan,12.035872,179.93336,-1.3708596,-63.92143,49302.676,24.243479,179.68102,8.865043,-29.787127,49302.617,1.1157376004457473,0.06996644839915292,1.1148347854614258,1.0,1.2401764392852783,37.62148733520508,0.8346042674428524,37.64398384094238,34.66547393798828,39.256134033203125,4.22523724770546,0.05688544782050897,4.22635555267334,3.997469663619995,4.461175441741943,17812.652795433045,214348.87233968245,322.6760711669922,34.69832992553711,5014555.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9019049696326256,0.05620037149911904,0.9015593826770782,0.8057519793510437,1.0,0.00676428713882342,0.0004215028158386323,0.0067616954911500216,0.006043138448148966,0.007500000298023224,1.0846161984205247,0.05288174680115277,1.092894732952118,0.9989742040634155,1.1743638515472412,-2.0781845266597543e-05,1.4882200925400562e-05,-1.8461105355527252e-05,-7.058242772473022e-05,1.0001060218201019e-05,0.0005170635949714144,0.00033348704802533066,0.00046889860823284835,2.9170249549181904e-10,0.0019931194838136435,3.078184577780452e-05,1.4882201316351135e-05,2.8461106012400705e-05,-1.0602060340758612e-09,8.058242383413017e-05,-0.00929745441074192,0.004099486643630989,-0.009064109064638615,-0.019541312009096146,0.004121558740735054,0.6974562470912933,0.0013618577103117304,0.6975208818912506,0.6935843825340271,0.7011747360229492
89491,380,153.13477396965027,25,1058,4843.535999774933,10292224,2200,4.010025062656641,3.5021390906377476,2159.2002827182628,2208.5998621692274,0.5284696807248255,0.12190358633619951,235.50263157894736,19602.685209895768,225.0,7350.214963285818,0.19791666666666666,16.677083333333336,1.0,231.25,0.0,0.0,1.0,234.95,0.0,0.0,1.0,241.20833333333334,0.0,0.0,1.0,232.125,0.0,0.0,1.0,234.125,0.0,0.0,1.0,234.3125,0.0,0.0,1.0,233.875,0.0,0.0,1.0,245.875,0.0,0.0,1.0,234.45,0.0,0.0,1.0,232.86363636363637,0.0,0.0,1.0,243.125,0.0,0.0,1.0,235.47916666666666,0.0,0.0,1.0,234.0,0.016666666666666666,1.404385964912281,0.026836158192090395,2.2612994350282487,0.0,0.0,0.0,0.0,0.0,0.0,56.2405937743187,27.97194699595759,49.210227966308594,10.734682083129883,174.76145935058594,nan,nan,nan,nan,nan,0.11511382,6.4799275,-0.0134682655,-62.29726,197.02246,4.815476,14.437178,-0.42463732,-0.59755605,216.43954,1.4112046254674593,0.09999763483998636,1.4120279550552368,1.2404576539993286,1.578111171722412,29.178534265756607,7.053168666457076,31.856648445129395,5.409641742706299,37.121131896972656,4.200742127299309,0.4323536442160637,4.183753728866577,2.5339901447296143,7.7469305992126465,22.856093052426974,22.870681015234137,13.348375797271729,1.502912163734436,133.33502197265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6947656923035781,0.06041172840512946,0.6900917887687683,0.5937738418579102,0.8055577278137207,0.005210742607402305,0.0004530879593491632,0.005175687605515122,0.004453303758054972,0.0060416823253035545,1.3621002327402432,0.1101766130037512,1.3475186228752136,1.1747561693191528,1.5416830778121948,-0.00017134964822768478,0.00017231938642467212,-0.00012538984447019175,-0.00139443704392761,-1.799038545868825e-05,0.0016567097501198683,0.0012935472954445203,0.0013208214659243822,0.00022162770619615912,0.012477559968829155,0.0001813496513887003,0.00017231938339745358,0.0001353898478555493,2.7990387025056407e-05,0.0014044371200725436,-0.0023008898701649136,0.009380382266134132,-0.0006055812991689891,-0.03986181691288948,0.024389294907450676,0.6954833163817724,0.0028198898612296222,0.6958045959472656,0.6839349865913391,0.7053512930870056
89468,380,204.22746777534485,37,1564,7140.688457965851,15214592,3400,3.9941751612232164,3.6613272311212817,2142.8129345304856,2191.5570004199412,0.5223858763580015,0.1214775524354916,235.44210526315788,19339.01754653736,225.0,7304.66077460435,0.3125,23.749999999999986,1.0,230.75,0.0,0.0,1.0,234.9,0.0,0.0,1.0,241.16666666666666,0.0,0.0,1.0,232.05,0.0,0.0,1.0,234.33333333333334,0.0,0.0,1.0,234.4375,0.0,0.0,1.0,234.05,0.0,0.0,1.0,244.54166666666666,0.0,0.0,1.0,234.15,0.0,0.0,1.0,233.0681818181818,0.0,0.0,1.0,243.75,0.0,0.0,1.0,235.39583333333334,0.0,0.0,1.0,234.0,0.02631578947368421,1.999999999999999,0.0423728813559322,3.2203389830508455,0.0,0.0,0.0,0.0,0.0,0.0,15.41044563849767,6.325923954177363,13.869114398956299,5.440132141113281,37.88539505004883,nan,nan,nan,nan,nan,0.03551124,1.8248625,-0.0035699308,-27.437767,46.860893,1.8087,5.9992137,-0.40234244,-0.500192,62.520416,1.7035098663965862,0.0673872220793715,1.7073907852172852,1.5783727169036865,1.811739444732666,9.677740703374148,5.696817946143306,8.331847667694092,0.7192578911781311,29.986101150512695,4.044216975768407,0.5382416996849864,4.041918754577637,2.2220242023468018,8.145055770874023,1.684920345619321,0.7930094699546607,1.4792131781578064,0.29187142848968506,5.179250717163086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4735190433760484,0.07245798245691086,0.47490619122982025,0.3465212285518646,0.593571126461029,0.003551392764202319,0.0005434348620827677,0.003561796504072845,0.0025989089626818895,0.00445178197696805,1.6240617778897286,0.027057553062230157,1.6323073506355286,1.5419024229049683,1.6576600074768066,-0.00013069986402266902,0.0001799401915665329,-7.130756057449616e-05,-0.001254521426744759,-4.576917490339838e-06,0.001233204396169943,0.0007206363648716223,0.0010221416596323252,0.00024578464217484,0.004762830212712288,0.00014069986525479787,0.000179940191388154,8.130755668389611e-05,1.4576918147213291e-05,0.0012645212700590491,-0.01614192414709881,0.004372347699922191,-0.01634011510759592,-0.028582366183400154,0.0020805445965379477,0.6899524825811386,0.0020269214797158227,0.6903351247310638,0.6807734370231628,0.6932956576347351
89449,380,254.95463681221008,49,2070,9447.96883559227,20136960,4600,3.9941751612232164,3.742690058479532,2133.4069529355656,2181.365802172553,0.5200928381467372,0.1211731267421126,235.3921052631579,16476.619999974377,225.0,6223.870729900174,0.21875,16.62499999999999,1.0,231.28125,0.0,0.0,1.0,234.6,0.0,0.0,1.0,241.75,0.0,0.0,1.0,232.025,0.0,0.0,1.0,234.0,0.0,0.0,1.0,233.6875,0.0,0.0,1.0,234.025,0.0,0.0,1.0,245.20833333333334,0.0,0.0,1.0,233.95,0.0,0.0,1.0,233.02272727272728,0.0,0.0,1.0,242.75,0.0,0.0,1.0,235.47916666666666,0.0,0.0,1.0,234.0,0.018421052631578946,1.399999999999999,0.029661016949152543,2.2542372881355917,0.0,0.0,0.0,0.0,0.0,0.0,8.185601941347123,2.8485558730230855,7.336053848266602,4.696531772613525,27.5014705657959,nan,nan,nan,nan,nan,0.021338867,1.1670113,-0.0027992725,-16.533932,32.827793,1.0325887,3.8486927,-0.38961732,-0.41663826,35.09094,1.889828562438488,0.04080173500166821,1.8946279287338257,1.8118764162063599,1.9538459777832031,3.394163177609444,2.6607711383930006,2.5397664308547974,0.31828588247299194,20.8817138671875,4.106691723863284,0.308115338221398,4.12584662437439,2.265871524810791,7.089402675628662,0.6830773863817254,0.266807910006754,0.6411954462528229,0.15212684869766235,2.2977404594421387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22036936769261956,0.07217612825340247,0.2199503555893898,0.09779971837997437,0.3463059663772583,0.0016527702133559312,0.0005413209475827481,0.001649627520237118,0.0007334978436119854,0.0025972945149987936,1.6904162142674128,0.02037158224701739,1.6903058290481567,1.6576942205429077,1.7298634052276611,-4.413953534102196e-05,3.508564659515124e-05,-3.045945049962029e-05,-0.00020924935233779252,-4.286511739337584e-06,0.0007242389887323952,0.000448376601268224,0.0005973351071588695,0.00020193637465126812,0.004356889519840479,5.4139535375270495e-05,3.508564631876125e-05,4.045945388497785e-05,1.4286511031968985e-05,0.00021924932661931962,-0.014385649217426058,0.004768560299023509,-0.01491381460800767,-0.027103541418910027,0.003650861093774438,0.6904188722372055,0.0010757948590445618,0.6902922987937927,0.6873284578323364,0.6941600441932678
89479,380,305.5699405670166,61,2575,11755.937849283218,25049600,5800,4.002084418968213,3.7935615738375064,2128.5554402412063,2176.2827767647336,0.5199376563903416,0.12134868883891702,235.47105263157894,18351.42342645767,225.0,6947.10300358961,0.21875,16.624999999999993,1.0,231.46875,0.0,0.0,1.0,234.4,0.0,0.0,1.0,241.625,0.0,0.0,1.0,231.775,0.0,0.0,1.0,234.04166666666666,0.0,0.0,1.0,234.1875,0.0,0.0,1.0,234.025,0.0,0.0,1.0,244.58333333333334,0.0,0.0,1.0,234.1,0.0,0.0,1.0,233.0909090909091,0.0,0.0,1.0,243.75,0.0,0.0,1.0,235.66666666666666,0.0,0.0,1.0,234.0,0.018421052631578946,1.3999999999999995,0.029661016949152543,2.254237288135592,0.0,0.0,0.0,0.0,0.0,0.0,5.976188216209412,1.131725585493571,5.66068434715271,4.606619834899902,14.196515083312988,nan,nan,nan,nan,nan,0.016077349,0.8749417,-0.003688842,-13.586281,22.423904,0.7005491,2.944723,-0.3806072,-0.3962665,28.666567,1.9992483883102734,0.022455521490721244,2.001822352409363,1.953967571258545,2.0347728729248047,1.4298286887258291,1.0298442887579005,1.1221614480018616,0.2877747416496277,8.907681465148926,4.168648172020912,0.12263506430612107,4.1763715744018555,3.3608481884002686,5.424483299255371,0.3775464093374709,0.14256196034359975,0.35159608721733093,0.10022887587547302,1.1648176908493042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.019613149092736332,0.030186673791855693,9.99999993922529e-09,9.99999993922529e-09,0.09758494049310684,0.00014709861459109787,0.000226400047968416,7.499999926663392e-11,7.499998538884611e-11,0.0007318871794268489,1.786265989045302,0.03681802393384222,1.7726431488990784,1.7299102544784546,1.8405331373214722,-4.458515126202656e-05,3.9348790547294236e-05,-2.964606937894132e-05,-0.00026329743559472263,-2.4669686808920233e-06,0.0005664526834637702,0.00039444648217787625,0.00046407613262999803,0.00018774181080516428,0.0036777188070118427,5.458515144027842e-05,3.9348790737402914e-05,3.964606730733067e-05,1.246696865564445e-05,0.0002732973953243345,-0.00837972966305917,0.005292986461703295,-0.008742479607462883,-0.02452578954398632,0.008750427514314651,0.6910375285645326,0.0010267410369217578,0.6911214888095856,0.6862992644309998,0.693358838558197
89422,380,356.1597411632538,74,3122,14221.513047933578,30370816,7100,4.002694121043009,3.830203310968003,2158.2047073286585,2203.4153930237326,0.5272603328876814,0.12269964380597964,235.32105263157894,18759.692321152183,225.0,7102.270642436371,0.22916666666666669,16.635416666666657,1.0,231.25,0.0,0.0,1.0,234.95,0.0,0.0,1.0,241.29166666666666,0.0,0.0,1.0,231.825,0.0,0.0,1.0,233.83333333333334,0.0,0.0,1.0,234.625,0.0,0.0,1.0,233.8,0.0,0.0,1.0,243.70833333333334,0.0,0.0,1.0,234.25,0.0,0.0,1.0,232.86363636363637,0.0,0.0,1.0,242.75,0.0,0.0,1.0,235.60416666666666,0.0,0.0,1.0,234.0,0.01929824561403509,1.4008771929824553,0.031073446327683617,2.255649717514123,0.0,0.0,0.0,0.0,0.0,0.0,5.328042453252352,0.5744422583570388,5.168335437774658,4.566874027252197,9.561139106750488,nan,nan,nan,nan,nan,0.020138595,0.7226459,-0.006750077,-11.863279,17.596224,0.5368294,2.4598372,-0.3677017,-0.3896902,22.366198,2.0691383923017064,0.01696299451278252,2.070430636405945,2.034825325012207,2.098292112350464,0.8997063891475017,0.5130424189372287,0.7488510012626648,0.2980802655220032,5.2277326583862305,4.176966104140648,0.06606113382589428,4.181770086288452,3.6644577980041504,4.602066993713379,0.2513511295559315,0.09392651835398991,0.23511121422052383,0.06810526549816132,0.7972414493560791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.99999993922529e-09,0.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,7.499999856740692e-11,4.206697603784417e-18,7.499999926663392e-11,7.499998538884611e-11,7.500000620552782e-11,1.882409372146313,0.024632456613457934,1.8838384747505188,1.8405894041061401,1.9261958599090576,-1.9924465081413263e-05,1.2307107008403345e-05,-1.6815763046906795e-05,-0.00012589736434165388,-3.953075975005049e-06,0.0004955184620317036,0.0002922973349697299,0.0004100237711099908,0.00015139515744522214,0.0029407162219285965,2.9924465307675955e-05,1.2307106705970432e-05,2.681576370378025e-05,1.3953076631878503e-05,0.00013589733862318099,0.0013178028278956005,0.005660931307820965,0.0013690959895029664,-0.020304283127188683,0.019393345341086388,0.6909327291525327,0.0008903371435979857,0.6909718811511993,0.6874601244926453,0.6931679248809814
89440,380,405.6423478126526,86,3628,16521.387138843536,35293184,8300,3.9941751612232164,3.8530725932803342,2140.2771653697087,2187.3385295080816,0.5217676936067458,0.12034314922072231,235.3684210526316,19069.142909711914,225.0,7092.9868994622775,0.26041666666666663,19.791666666666657,1.0,231.40625,0.0,0.0,1.0,234.95,0.0,0.0,1.0,241.75,0.0,0.0,1.0,231.8,0.0,0.0,1.0,233.41666666666666,0.0,0.0,1.0,233.78125,0.0,0.0,1.0,234.15,0.0,0.0,1.0,244.20833333333334,0.0,0.0,1.0,234.35,0.0,0.0,1.0,233.02272727272728,0.0,0.0,1.0,243.25,0.0,0.0,1.0,235.45833333333334,0.0,0.0,1.0,234.0,0.021929824561403504,1.6666666666666659,0.03531073446327683,2.6836158192090385,0.0,0.0,0.0,0.0,0.0,0.0,5.17635597427686,0.43206812608809947,5.070690631866455,4.560307025909424,7.8046088218688965,nan,nan,nan,nan,nan,0.01258497,0.65329283,-0.017285615,-10.414489,14.464698,0.45179373,2.1454582,-0.3422116,-0.4134891,18.520456,2.128588018019994,0.017989103639740836,2.12864887714386,2.0983269214630127,2.161001205444336,0.767620630512635,0.3624071953603092,0.6743664443492889,0.27315089106559753,3.0070884227752686,4.19498521566391,0.043608895410764195,4.195265054702759,3.9957075119018555,4.418233871459961,0.21373029546812178,0.077912659902177,0.2006799802184105,0.04916871339082718,0.7166834473609924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.99999993922529e-09,0.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,7.499999882717065e-11,4.519996885636961e-18,7.499999926663392e-11,7.499998538884611e-11,7.500001314442173e-11,1.9805922641356786,0.03532340102608922,1.9808229207992554,1.9262967109680176,2.0515167713165283,-1.853928018059984e-05,9.721543568287998e-06,-1.7032999494404066e-05,-6.707662396365777e-05,2.2678159439237788e-07,0.0005484319573224639,0.0002435188536332622,0.0004947427660226822,0.0002099083794746548,0.002764772856608033,2.853928048959157e-05,9.721543711735066e-06,2.7032999241782818e-05,9.773219062481076e-06,7.707662007305771e-05,0.0045678433776209695,0.004320234901285433,0.004776699701324105,-0.011489065364003181,0.018204351887106895,0.6923086405297121,0.0006570902085521778,0.6922877430915833,0.6905913949012756,0.6943175196647644
89475,380,456.65478467941284,98,4132,18815.484348773956,40196096,9500,4.010025062656641,3.872216844143272,2137.1858083331635,2185.7898813621223,0.5230815829449512,0.12194217782959117,235.46052631578948,21225.50426942961,225.0,8040.255208607403,0.32291666666666663,23.760416666666654,1.0,230.78125,0.0,0.0,1.0,234.7,0.0,0.0,1.0,241.79166666666666,0.0,0.0,1.0,232.175,0.0,0.0,1.0,233.875,0.0,0.0,1.0,234.625,0.0,0.0,1.0,233.9,0.0,0.0,1.0,245.125,0.0,0.0,1.0,233.8,0.0,0.0,1.0,233.0,0.0,0.0,1.0,243.5,0.0,0.0,1.0,235.45833333333334,0.0,0.0,1.0,234.0,0.02719298245614035,2.000877192982455,0.04378531073446327,3.2217514124293767,0.0,0.0,0.0,0.0,0.0,0.0,5.121003281275431,0.4469852781474198,4.982045888900757,4.521443843841553,7.841717720031738,nan,nan,nan,nan,nan,0.006362655,0.60662377,-0.0255775,-7.97619,15.937688,0.37577826,1.8923203,-0.33182248,-0.4649454,16.348495,2.197887705763181,0.023364447358617806,2.1962976455688477,2.1610395908355713,2.2398273944854736,0.7348242586354414,0.37623938017486586,0.6125881373882294,0.285137802362442,3.143751859664917,4.196774023771286,0.03967061110267194,4.196077585220337,4.046131134033203,4.48309326171875,0.18938374512518447,0.08040503909577446,0.17010726779699326,0.05114823579788208,0.6409432291984558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.99999993922529e-09,0.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,7.499999867682793e-11,4.320959049171724e-18,7.499999926663392e-11,7.499998538884611e-11,7.500001314442173e-11,2.1280479484796526,0.05363846571894097,2.1209603548049927,2.051600217819214,2.2225494384765625,-1.9132144989176443e-05,9.662535328554734e-06,-1.7491633116151206e-05,-6.525399658130482e-05,-1.856001631495019e-06,0.0005188300426622542,0.00018102070883199874,0.00048628999502398074,0.00020825314277317375,0.0013162947725504637,2.913214517927069e-05,9.662535294199191e-06,2.7491631954035256e-05,1.185600194730796e-05,7.525399269070476e-05,0.012721643528044902,0.004801874384112832,0.013019320089370012,-0.0014392714947462082,0.02553441934287548,0.6925811359783014,0.000710488009308557,0.6925726532936096,0.6904986500740051,0.6942886710166931
89350,380,508.7514114379883,110,4637,21082.570990800858,45108736,10700,4.002084418968213,3.886360282850754,2166.939678850486,2217.9061603602213,0.5293136917463082,0.12180242118196365,235.1315789473684,19805.14156408904,225.0,7147.527133721308,0.17708333333333331,11.927083333333332,1.0,231.78125,0.0,0.0,1.0,234.75,0.0,0.0,1.0,241.16666666666666,0.0,0.0,1.0,232.0,0.375,28.499999999999986,1.0,231.45833333333334,0.34375,30.052083333333318,1.0,232.46875,0.0,0.0,1.0,234.05,0.0,0.0,1.0,245.08333333333334,0.0,0.0,1.0,234.05,0.0,0.0,1.0,233.04545454545453,0.0,0.0,1.0,242.75,0.0,0.0,1.0,235.39583333333334,0.0,0.0,1.0,234.0,0.0675438596491228,5.335087719298244,0.10875706214689264,8.590395480225986,0.0,0.0,0.0,0.0,0.0,0.0,5.116318898598353,0.38193880842476846,5.009950876235962,4.532764911651611,6.902742862701416,nan,nan,nan,nan,nan,0.010331755,0.6144296,-0.018386662,-7.4831457,13.419565,0.32404107,1.7756597,-0.352253,-0.6263893,15.158247,2.2830773029724756,0.02514052083777374,2.282305955886841,2.239877223968506,2.327014923095703,0.735681467205286,0.3148182985680493,0.6415260136127472,0.27654069662094116,2.2934577465057373,4.188282301823298,0.035671596788228316,4.190332651138306,4.044008255004883,4.37079381942749,0.19233205538553497,0.08045055924061373,0.1780993491411209,0.04660224914550781,0.6134324073791504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.99999993922529e-09,0.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,7.4999998607439e-11,4.357207323757072e-18,7.499999926663392e-11,7.499998538884611e-11,7.500001314442173e-11,2.3065130074818927,0.0556441525543707,2.297961115837097,2.222771167755127,2.413942337036133,-1.760602834859052e-05,7.85903584195436e-06,-1.6905145457712933e-05,-5.279127071844414e-05,-3.076199845963856e-07,0.00055749619314156,0.00014195531153270602,0.0005362179654184729,0.00025813851971179247,0.0011677357833832502,2.760602867814062e-05,7.859035837984744e-06,2.690514702408109e-05,1.0307619959348813e-05,6.27912741038017e-05,0.015773411224557398,0.0043136011759459586,0.015602980274707079,0.002384884050115943,0.030138609930872917,0.6914581840236982,0.000655040793862771,0.6914675831794739,0.6891037821769714,0.693580687046051
