Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/Iteration,Diagnostics/SamplerIteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumUpdates,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Diagnostics/StepsPerSecond,Diagnostics/NonEvalSamplesPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/OptThrottle,Traj_Infos/Length,Traj_Infos/Return,Traj_Infos/NonzeroRewards,Traj_Infos/DiscountedReturn,Traj_Infos/reachv1_episode_success,Traj_Infos/reachv1_episode_success_traj_sum,Traj_Infos/reachv1_is_live,Traj_Infos/reachv1_is_live_traj_sum,Traj_Infos/pushv1_episode_success,Traj_Infos/pushv1_episode_success_traj_sum,Traj_Infos/pushv1_is_live,Traj_Infos/pushv1_is_live_traj_sum,Traj_Infos/dooropenv1_episode_success,Traj_Infos/dooropenv1_episode_success_traj_sum,Traj_Infos/dooropenv1_is_live,Traj_Infos/dooropenv1_is_live_traj_sum,Traj_Infos/drawerclosev1_episode_success,Traj_Infos/drawerclosev1_episode_success_traj_sum,Traj_Infos/drawerclosev1_is_live,Traj_Infos/drawerclosev1_is_live_traj_sum,Traj_Infos/windowopenv1_episode_success,Traj_Infos/windowopenv1_episode_success_traj_sum,Traj_Infos/windowopenv1_is_live,Traj_Infos/windowopenv1_is_live_traj_sum,Traj_Infos/draweropenv1_episode_success,Traj_Infos/draweropenv1_episode_success_traj_sum,Traj_Infos/draweropenv1_is_live,Traj_Infos/draweropenv1_is_live_traj_sum,Traj_Infos/doorclosev1_episode_success,Traj_Infos/doorclosev1_episode_success_traj_sum,Traj_Infos/doorclosev1_is_live,Traj_Infos/doorclosev1_is_live_traj_sum,Traj_Infos/episode_success,Traj_Infos/episode_success_traj_sum,Traj_Infos/training_episode_success,Traj_Infos/training_episode_success_traj_sum,Traj_Infos/testing_episode_success,Traj_Infos/testing_episode_success_traj_sum,Traj_Infos/demonstration_success,Traj_Infos/demonstration_success_traj_sum,Traj_Infos/timeout,Traj_Infos/timeout_traj_sum,lossAverage,lossStd,lossMedian,lossMin,lossMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax,advantageAverage,advantageStd,advantageMedian,advantageMin,advantageMax,normalized_returnAverage,normalized_returnStd,normalized_returnMedian,normalized_returnMin,normalized_returnMax,etaAverage,etaStd,etaMedian,etaMin,etaMax,eta_lossAverage,eta_lossStd,eta_lossMedian,eta_lossMin,eta_lossMax,pi_lossAverage,pi_lossStd,pi_lossMedian,pi_lossMin,pi_lossMax,value_lossAverage,value_lossStd,value_lossMedian,value_lossMin,value_lossMax,alphaAverage,alphaStd,alphaMedian,alphaMin,alphaMax,alpha_lossAverage,alpha_lossStd,alpha_lossMedian,alpha_lossMin,alpha_lossMax,policy_klAverage,policy_klStd,policy_klMedian,policy_klMin,policy_klMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,alpha_muAverage,alpha_muStd,alpha_muMedian,alpha_muMin,alpha_muMax,alpha_mu_lossAverage,alpha_mu_lossStd,alpha_mu_lossMedian,alpha_mu_lossMin,alpha_mu_lossMax,alpha_sigmaAverage,alpha_sigmaStd,alpha_sigmaMedian,alpha_sigmaMin,alpha_sigmaMax,alpha_sigma_lossAverage,alpha_sigma_lossStd,alpha_sigma_lossMedian,alpha_sigma_lossMin,alpha_sigma_lossMax,mu_klAverage,mu_klStd,mu_klMedian,mu_klMin,mu_klMax,sigma_klAverage,sigma_klStd,sigma_klMedian,sigma_klMin,sigma_klMax,pi_muAverage,pi_muStd,pi_muMedian,pi_muMin,pi_muMax,pi_log_stdAverage,pi_log_stdStd,pi_log_stdMedian,pi_log_stdMin,pi_log_stdMax
88754,285,47.085933446884155,0,0,96.08784890174866,0,0,0.0,0.0,nan,nan,nan,1.0,311.41754385964913,5655.408953362285,299.9157894736842,1852.233773532822,0.0,0.0,1.0,309.85714285714283,0.0,0.0,1.0,313.29411764705884,0.0,0.0,1.0,309.72727272727275,0.0,0.0,1.0,311.4583333333333,0.0,0.0,1.0,312.1666666666667,0.0,0.0,1.0,311.97777777777776,0.013888888888888888,2.1319444444444446,1.0,310.27777777777777,0.0017543859649122807,0.2692982456140351,0.0,0.0,0.006172839506172839,0.9475308641975309,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88709,285,96.25447845458984,15,295,2355.5408687591553,5286400,2040,3.161259079903148,3.161259079903148,2339.681309387713,2391.728331874328,0.902873386643261,0.12078278125733655,311.259649122807,24686.901547638812,299.9859649122807,7120.917720939593,0.047619047619047616,5.404761904761905,1.0,309.5,0.0,0.0,1.0,313.05882352941177,0.0,0.0,1.0,309.1515151515151,0.0,0.0,1.0,311.875,0.0,0.0,1.0,311.9074074074074,0.0,0.0,1.0,312.0,0.0,0.0,1.0,310.3888888888889,0.007017543859649123,0.7964912280701755,0.00980392156862745,1.1127450980392157,0.0,0.0,0.0,0.0,0.0,0.0,4052.87770020728,36978.57775836685,123.21565628051758,19.510129928588867,657440.3125,nan,nan,nan,nan,nan,3.4931858,88.30669,-1.2919738,-101.070625,21718.242,7.999194,90.72931,-0.6461632,-65.6803,21718.387,1.2412446398945416,0.13549857352460307,1.2463356852531433,1.0,1.471998929977417,35.156279322914045,3.1510039960992375,35.6073055267334,6.315330505371094,39.30319595336914,4.515018064952364,0.29332383024737124,4.485966205596924,3.5928854942321777,6.726761817932129,4013.198044306624,36978.227936851516,83.60396957397461,6.902876377105713,657397.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1187598100479912,0.11029655543868011,1.103685975074768,0.9646409153938293,1.309031367301941,0.008390698640369901,0.0008272242032557301,0.008277644868940115,0.007234805729240179,0.009817734360694885,1.2662224755859843,0.14364114504186487,1.2657857537269592,0.9997981786727905,1.5144519805908203,-0.008096711511097296,0.007112792222705023,-0.006258075591176748,-0.05342501029372215,8.989411071524955e-06,0.019930729321286693,0.013700247156719844,0.01738511025905609,7.420361725962721e-06,0.10050887614488602,0.008106711377708416,0.007112792397907779,0.006268075434491038,1.0105899264090112e-06,0.053435005247592926,0.059512568491382076,0.04180066652468328,0.05744868889451027,-0.05778749659657478,0.1989665925502777,0.750400090451334,0.04277674392359757,0.747269481420517,0.6462100148200989,0.9615733027458191
88693,285,145.6222803592682,29,567,4438.504885196686,10160640,4420,4.0,3.563618039808516,2340.05002560551,2396.8573334110415,1.1426025515651905,0.14986529482755245,311.2035087719298,33705.30504365911,300.0,10395.966605282661,0.14285714285714285,16.214285714285715,1.0,309.0,0.0,0.0,1.0,313.15686274509807,0.18181818181818182,19.606060606060606,1.0,308.0,0.0,0.0,1.0,311.9166666666667,0.0,0.0,1.0,312.14814814814815,0.0,0.0,1.0,312.1777777777778,0.0,0.0,1.0,310.8333333333333,0.042105263157894736,4.659649122807018,0.058823529411764705,6.509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,44.26970314979553,53.72574722931846,37.12558555603027,8.154396057128906,1371.0933837890625,nan,nan,nan,nan,nan,0.010669934,5.64012,-0.26043284,-22.001432,1026.897,1.3442092,8.537593,-1.5810473,-16.40994,1023.1388,1.720405701629254,0.13784307624749656,1.7260489463806152,1.4722418785095215,1.9474073648452759,22.178016883936248,10.367536596210345,24.1733455657959,1.715987205505371,35.66310501098633,4.8896781646904826,0.37720378518388337,4.868765354156494,3.2016539573669434,8.129958152770996,17.191008260771007,50.07591254741349,8.186439990997314,1.589353322982788,1332.4454345703125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4644001937713944,0.06809378720012325,1.4947792291641235,1.3091617822647095,1.5264486074447632,0.010983001447024465,0.000510703304983577,0.011210843455046415,0.00981871411204338,0.011448364704847336,1.6783296293571215,0.06700332967489338,1.6896745562553406,1.5147862434387207,1.7696994543075562,-0.006960546577563549,0.006356198101152589,-0.004992784466594458,-0.047019340097904205,-0.0006386024178937078,0.017362562964568617,0.012955659554830197,0.014029929880052805,0.0023346461821347475,0.09744195640087128,0.006970546475221293,0.00635619823902657,0.00500278384424746,0.0006486023776233196,0.047029342502355576,0.1898059664906527,0.04740121289206583,0.19974065572023392,-0.018085351213812828,0.33607831597328186,0.82818746456579,0.029087556268385082,0.827510416507721,0.7138187289237976,0.9451698660850525
88706,285,195.2023515701294,43,839,6541.026112794876,15034880,6800,4.0,3.705091094840797,2318.2833714207372,2374.2716564645534,1.1319743024515319,0.15132842580748995,311.24912280701756,28937.98492717802,299.8385964912281,9099.297658945441,0.08333333333333333,10.023809523809524,1.0,309.4047619047619,0.0,0.0,1.0,312.8627450980392,0.13636363636363635,12.166666666666666,1.0,308.6666666666667,0.0,0.0,1.0,311.875,0.0,0.0,1.0,311.77777777777777,0.0,0.0,1.0,312.44444444444446,0.0,0.0,1.0,310.77777777777777,0.028070175438596492,2.8859649122807016,0.0392156862745098,4.0318627450980395,0.0,0.0,0.0,0.0,0.0,0.0,18.148844380539003,13.10824838725526,13.628032684326172,6.477635383605957,189.55540466308594,nan,nan,nan,nan,nan,5.7557507e-05,2.611605,-0.15863356,-9.780266,594.8615,0.12447029,4.4584827,-1.2882773,-11.355481,594.11426,2.1307419904640743,0.10571673641926599,2.1317445039749146,1.9475805759429932,2.3146166801452637,9.924298518545488,8.709411730875415,6.444440841674805,0.9401485919952393,32.62977981567383,4.806961204624978,0.29803188987308743,4.820616722106934,3.155696392059326,7.46771240234375,3.406409054318396,6.734641643086683,2.308927536010742,0.5754416584968567,154.4446563720703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.487588885702005,0.015928161882896568,1.4931573867797852,1.4592052698135376,1.5180244445800781,0.011156916425039036,0.0001194612039492815,0.011198681313544512,0.01094404049217701,0.011385184712707996,1.8714296923465088,0.07402743246260518,1.8611740469932556,1.7697877883911133,2.02484393119812,-0.002376061962489939,0.0010173606469880388,-0.0021696571493521333,-0.009251079522073269,-0.0007110923179425299,0.006706124402537645,0.002861555621460598,0.006194479297846556,0.0018429607152938843,0.025159021839499474,0.0023860619119476104,0.0010173605574617087,0.002179657109081745,0.0007210923358798027,0.00926107820123434,0.2262551403972281,0.020104733322188748,0.2273975983262062,0.15023113787174225,0.2914879322052002,0.810635553888914,0.017810248595702693,0.8109804391860962,0.7550030946731567,0.8796717524528503
88675,285,244.66695547103882,58,1130,8791.041411876678,20249600,9350,4.0058910162002945,3.7825537294563842,2317.6375743436274,2369.734090389284,1.1333256271815648,0.14827245806690337,311.140350877193,34625.585608855334,299.9859649122807,10565.595590299474,0.13095238095238096,13.55952380952381,1.0,309.0238095238095,0.0,0.0,1.0,312.70588235294116,0.14393939393939395,15.484848484848484,1.0,308.5151515151515,0.010416666666666666,0.010416666666666666,1.0,311.625,0.0,0.0,1.0,312.1666666666667,0.0,0.0,1.0,312.06666666666666,0.0,0.0,1.0,310.77777777777777,0.03684210526315789,3.792105263157895,0.051470588235294115,5.297794117647059,0.0,0.0,0.0,0.0,0.0,0.0,17.364476418027692,38.028661315507996,11.328386306762695,5.84560489654541,1263.771240234375,nan,nan,nan,nan,nan,-0.0033523748,2.7925742,-0.1448605,-8.632648,679.0316,0.11048321,3.5492287,-0.74242574,-9.27625,676.5682,2.5091342203289853,0.11213133005879977,2.5103676319122314,2.314758062362671,2.698471784591675,8.574443721420625,8.33393103005638,4.9395833015441895,0.6111888289451599,31.589426040649414,4.780784873027428,0.24504972616187876,4.787489652633667,3.551201820373535,7.028126239776611,3.9993009424209593,35.67784512145988,1.4825888872146606,0.38263195753097534,1228.219970703125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3233527589779275,0.11426513088775574,1.335608422756195,1.101186752319336,1.4666972160339355,0.00992514552402438,0.0008569884464860855,0.010017063468694687,0.008258900605142117,0.011000229977071285,2.171412874764087,0.07861525616322279,2.170737862586975,2.0250697135925293,2.304516077041626,-0.0013700783077408285,0.0006235245906282565,-0.0012271490413695574,-0.0040536257438361645,-0.00038246839540079236,0.004966930986436851,0.002179044652000414,0.0044079183135181665,0.001523279002867639,0.019493434578180313,0.0013800782942459645,0.0006235245931233717,0.001237149175722152,0.00039246847154572606,0.004063625354319811,0.24558084390327042,0.017497789302091483,0.24583210796117783,0.19994908571243286,0.28941810131073,0.8067260424763548,0.012872237915034621,0.8046152293682098,0.7694216370582581,0.8477672338485718
88487,285,294.53753995895386,72,1402,10906.117463827133,25123840,11730,4.0,3.824740167108213,2304.522334081147,2360.1719425955434,1.1252550459380601,0.14728834533598356,310.48070175438596,24778.630478677806,299.4140350877193,8235.20546983228,0.041666666666666664,6.339285714285714,1.0,309.54761904761904,0.0,0.0,1.0,313.01960784313724,0.26515151515151514,26.401515151515152,1.0,307.45454545454544,0.9270833333333334,104.89583333333333,1.0,304.25,0.0,0.0,1.0,312.0,0.0,0.0,1.0,311.97777777777776,0.0,0.0,1.0,310.75,0.11491228070175438,12.824561403508772,0.16053921568627452,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,39.490177521385064,199.89276538136727,10.694419384002686,5.566061973571777,3793.853759765625,nan,nan,nan,nan,nan,0.011747897,6.831151,-0.17943811,-10.22636,1189.0571,0.34513706,7.029893,-0.16551816,-7.8866687,1189.4749,2.8675546002989054,0.10284421321488725,2.8558660745620728,2.6986560821533203,3.057694673538208,9.072608419952273,9.487739895849215,4.6308629512786865,0.5211156010627747,30.816755294799805,4.682853365846041,0.2437902020402769,4.704087018966675,3.506159543991089,6.5294036865234375,25.727563467959897,197.30692501190242,1.3291025161743164,0.25174084305763245,3760.264404296875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9503711633071178,0.06590894926270384,0.9414476156234741,0.8559291958808899,1.1009712219238281,0.007127783636507743,0.0004943170716704315,0.00706085585989058,0.006419469136744738,0.008257284760475159,2.474441682591158,0.12390248522517687,2.443102240562439,2.304638385772705,2.7251086235046387,-0.0011996789399202827,0.000760235403294613,-0.0009429463243577629,-0.006625042762607336,-0.0003581176861189306,0.007797103715784644,0.006806338053640225,0.005373786436393857,0.0016698858235031366,0.058127883821725845,0.0012096789137860408,0.0007602353800761434,0.0009529462840873748,0.00036811770405620337,0.0066350423730909824,0.21312455233781277,0.03285371703675201,0.20870406925678253,0.11853238940238953,0.29161426424980164,0.7858343834887032,0.010362224555056943,0.7860075831413269,0.7530699968338013,0.8177985548973083
88533,285,344.0007710456848,87,1694,13174.858669281006,30356480,14280,3.9921722113502933,3.853600944510035,2306.406736661348,2357.811892172796,1.1239712990930846,0.14631074035995217,310.6421052631579,28837.197267341457,300.0,8266.923750279491,0.0,0.0,1.0,310.0,0.024509803921568627,2.642156862745098,1.0,312.98039215686276,0.0,0.0,1.0,309.3030303030303,0.90625,103.52083333333333,1.0,303.75,0.0,0.0,1.0,311.962962962963,0.0,0.0,1.0,311.6222222222222,0.0,0.0,1.0,310.69444444444446,0.08070175438596491,9.190350877192982,0.11274509803921569,12.839460784313726,0.0,0.0,0.0,0.0,0.0,0.0,44.4495366304061,136.30738470913596,11.008437633514404,5.557613849639893,2016.0928955078125,nan,nan,nan,nan,nan,0.008682243,7.3954744,-0.14647749,-14.3563385,1053.9108,0.5798655,7.6494594,-0.24718198,-6.7740264,1062.9747,3.2431105783873915,0.0986039350885082,3.249821662902832,3.057804584503174,3.4110193252563477,10.500837442407422,10.49843801351893,4.528234958648682,0.4964010715484619,30.387617111206055,4.776323446012011,0.2324993176892525,4.769140958786011,3.408031702041626,7.748730182647705,29.164839144828274,132.50142810939454,1.5731695294380188,0.31450971961021423,1984.2950439453125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0010016737031002,0.04429260654830923,1.01695716381073,0.9124990701675415,1.0479265451431274,0.007507512425894246,0.00033219455740069495,0.0076271784491837025,0.0068437447771430016,0.007859447970986366,2.930919876285628,0.10522535471873208,2.941930651664734,2.7253963947296143,3.1114325523376465,-0.0011943198305865129,0.00047560457971970596,-0.0010544841643422842,-0.0033714775927364826,-0.0004965051193721592,0.007120191212926133,0.00277502913403046,0.0066148757468909025,0.0032488442957401276,0.025782212615013123,0.001204319811248056,0.0004756045685775731,0.001064484124071896,0.000506505137309432,0.0033814776688814163,0.14397389604180466,0.018550195450396087,0.13947851210832596,0.09981658309698105,0.20115399360656738,0.7967801167450699,0.007249568053584892,0.7962372004985809,0.7730086445808411,0.8199398517608643
88422,285,393.8687345981598,101,1966,15288.288931369781,35230720,16660,4.0,3.873855544252289,2306.3169329195757,2362.0512952079675,1.1261313149021366,0.14622212411420843,310.2526315789474,33449.97867696335,300.0,9424.720808707338,0.02976190476190476,3.6607142857142856,1.0,309.6190476190476,0.00980392156862745,0.7450980392156863,1.0,312.84313725490193,0.32575757575757575,39.04545454545455,1.0,306.93939393939394,0.96875,108.78125,1.0,303.125,0.0,0.0,1.0,311.64814814814815,0.0,0.0,1.0,312.06666666666666,0.0,0.0,1.0,310.75,0.12543859649122807,14.35438596491228,0.17524509803921567,20.05392156862745,0.0,0.0,0.0,0.0,0.0,0.0,15.828354357470985,25.26511321684312,7.114452838897705,5.464493274688721,431.1700439453125,nan,nan,nan,nan,nan,0.001003719,3.1377742,-0.1564483,-24.119646,406.81232,0.18665172,3.264237,-0.07617061,-6.030333,408.27228,3.531015864640725,0.06472913480069478,3.5377315282821655,3.41117787361145,3.6382362842559814,5.755121019006777,8.016862656647264,1.5753490924835205,0.5247256755828857,27.6756591796875,4.79738931335321,0.17721627243999885,4.79137921333313,3.9149863719940186,7.258706569671631,5.270561252897527,20.02438136937209,0.715749055147171,0.12049587070941925,400.6782531738281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7000067507269002,0.14410358510804622,0.7076817452907562,0.4674726724624634,0.9124390482902527,0.005250050509426774,0.0010807768550964636,0.00530761294066906,0.0035060453228652477,0.006843291688710451,3.2708903180450952,0.09294030337764876,3.2663193941116333,3.1116042137145996,3.4389238357543945,-0.0006302863059486184,0.0002211730098222532,-0.0005877464427612722,-0.001911462633870542,-0.00022327523038256913,0.00445197311282831,0.0017101573705374145,0.004093147581443191,0.0017820231150835752,0.022357942536473274,0.0006402863025532726,0.00022117300360828836,0.000597746460698545,0.0002332752337679267,0.001921462477184832,0.143652045441901,0.009612243449717672,0.1438755765557289,0.11328337341547012,0.1744760423898697,0.8028453047285561,0.004309532145568624,0.8028468489646912,0.7882310152053833,0.818684995174408
88486,285,444.54324173927307,115,2238,17400.43700838089,40104960,19040,4.0,3.8891867739052723,2307.7169887148802,2364.4445755893876,1.1268149358959376,0.14769233294174824,310.47719298245613,30571.170805066617,300.0,8860.537063289268,0.0,0.0,1.0,309.92857142857144,0.029411764705882353,3.392156862745098,1.0,312.7843137254902,0.15151515151515152,17.196969696969695,1.0,307.969696969697,0.8958333333333334,103.32291666666667,1.0,303.875,0.0,0.0,1.0,311.85185185185185,0.0,0.0,1.0,311.93333333333334,0.0,0.0,1.0,310.6666666666667,0.09824561403508772,11.299122807017543,0.13725490196078433,15.785539215686274,0.0,0.0,0.0,0.0,0.0,0.0,14.515559133361368,18.216428880609218,7.399609804153442,5.5524468421936035,250.14085388183594,nan,nan,nan,nan,nan,0.0013964188,2.6655912,-0.16510832,-25.322361,296.66974,0.17709266,2.8155093,-0.026038283,-5.411728,296.6304,3.7711516155916103,0.07987701269501436,3.767744302749634,3.6383514404296875,3.912198781967163,5.934925267626258,7.813484453926335,1.6986773610115051,0.477274626493454,27.30531120300293,4.849123839971398,0.1675878347805441,4.843024969100952,4.024368762969971,6.144381523132324,3.7297078731117628,12.990372413569869,0.8317030966281891,0.14445602893829346,221.94400024414062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2354715331232336,0.14044632786335157,0.23197506368160248,9.99999993922529e-09,0.4682249128818512,0.0017660364577156815,0.0010533474369509525,0.0017398130148649216,7.499999232774002e-11,0.00351168611086905,3.6154112948089088,0.09974340086029043,3.612389326095581,3.439113140106201,3.801905393600464,-0.0004590904179648907,0.0001576188541123087,-0.000431454653153196,-0.0010822117328643799,-0.0001782135950634256,0.003648220662158687,0.00117954127466047,0.0034173066960647702,0.0018483777530491352,0.01340846810489893,0.00046909042323955156,0.00015761884726066906,0.0004414546419866383,0.00018821359844878316,0.0010922116925939918,0.12509297800852973,0.013319594148909805,0.1253242865204811,0.08202308416366577,0.1629595160484314,0.8139437665458487,0.008470261039348791,0.8127431869506836,0.7923062443733215,0.8357154130935669
88437,285,493.9315207004547,130,2529,19635.299332141876,45319680,21590,4.0058910162002945,3.9026153759249844,2333.351788410973,2386.081871989325,1.1410098836462899,0.14692731640380466,310.30526315789473,27149.970372780215,300.0,7717.682075035085,0.041666666666666664,4.988095238095238,1.0,309.8809523809524,0.004901960784313725,1.1274509803921569,1.0,312.3137254901961,0.4166666666666667,36.79545454545455,1.0,306.72727272727275,0.7604166666666666,88.38541666666667,1.0,305.0833333333333,0.018518518518518517,1.4212962962962963,1.0,311.5,0.0,0.0,1.0,311.64444444444445,0.0,0.0,1.0,311.25,0.12280701754385964,12.909649122807018,0.1715686274509804,18.035539215686274,0.0,0.0,0.0,0.0,0.0,0.0,12.769572429282993,12.453782286716113,7.261991262435913,5.555389881134033,250.66354370117188,nan,nan,nan,nan,nan,0.0009048423,2.2018993,-0.14809926,-21.148537,295.92603,0.08157887,2.3952408,-0.12378043,-6.1131697,296.0192,4.0459186886806116,0.07649482192327925,4.052745819091797,3.912302017211914,4.169990539550781,5.329338842957627,7.2111982499009555,1.5834283828735352,0.5290581583976746,26.735671997070312,4.905362378288718,0.1523483580551002,4.897783041000366,4.094568729400635,6.560285568237305,2.5348289210305492,6.65592470181555,0.7984057664871216,0.13176016509532928,222.59425354003906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00027268558493637705,0.0012458371799147485,9.99999993922529e-09,9.99999993922529e-09,0.008626589551568031,2.0451418539223683e-06,9.343778749776931e-06,7.499999926663392e-11,7.499998538884611e-11,6.469943764386699e-05,4.025836492893743,0.12156906543025016,4.035260438919067,3.8020529747009277,4.237066268920898,-0.0004416158888489008,0.00017599809327971475,-0.0004000280168838799,-0.0019368377979844809,-0.0001862834469648078,0.003991105448107655,0.0018755464577865813,0.0036065680906176567,0.001527296844869852,0.023412594571709633,0.0004516158952302409,0.00017599808819468223,0.000410027991165407,0.00019628345035016537,0.0019468377577140927,0.11619119977541999,0.016428237799527536,0.11505576595664024,0.0697566345334053,0.17422202229499817,0.8264475886961993,0.00427672697863049,0.8264434933662415,0.8153265714645386,0.8491047620773315
