Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/Iteration,Diagnostics/SamplerIteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumUpdates,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Diagnostics/StepsPerSecond,Diagnostics/NonEvalSamplesPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/OptThrottle,Traj_Infos/Length,Traj_Infos/Return,Traj_Infos/NonzeroRewards,Traj_Infos/DiscountedReturn,Traj_Infos/reachv1_episode_success,Traj_Infos/reachv1_episode_success_traj_sum,Traj_Infos/reachv1_is_live,Traj_Infos/reachv1_is_live_traj_sum,Traj_Infos/pushv1_episode_success,Traj_Infos/pushv1_episode_success_traj_sum,Traj_Infos/pushv1_is_live,Traj_Infos/pushv1_is_live_traj_sum,Traj_Infos/dooropenv1_episode_success,Traj_Infos/dooropenv1_episode_success_traj_sum,Traj_Infos/dooropenv1_is_live,Traj_Infos/dooropenv1_is_live_traj_sum,Traj_Infos/drawerclosev1_episode_success,Traj_Infos/drawerclosev1_episode_success_traj_sum,Traj_Infos/drawerclosev1_is_live,Traj_Infos/drawerclosev1_is_live_traj_sum,Traj_Infos/windowopenv1_episode_success,Traj_Infos/windowopenv1_episode_success_traj_sum,Traj_Infos/windowopenv1_is_live,Traj_Infos/windowopenv1_is_live_traj_sum,Traj_Infos/draweropenv1_episode_success,Traj_Infos/draweropenv1_episode_success_traj_sum,Traj_Infos/draweropenv1_is_live,Traj_Infos/draweropenv1_is_live_traj_sum,Traj_Infos/doorclosev1_episode_success,Traj_Infos/doorclosev1_episode_success_traj_sum,Traj_Infos/doorclosev1_is_live,Traj_Infos/doorclosev1_is_live_traj_sum,Traj_Infos/episode_success,Traj_Infos/episode_success_traj_sum,Traj_Infos/training_episode_success,Traj_Infos/training_episode_success_traj_sum,Traj_Infos/testing_episode_success,Traj_Infos/testing_episode_success_traj_sum,Traj_Infos/demonstration_success,Traj_Infos/demonstration_success_traj_sum,Traj_Infos/timeout,Traj_Infos/timeout_traj_sum,lossAverage,lossStd,lossMedian,lossMin,lossMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax,advantageAverage,advantageStd,advantageMedian,advantageMin,advantageMax,normalized_returnAverage,normalized_returnStd,normalized_returnMedian,normalized_returnMin,normalized_returnMax,etaAverage,etaStd,etaMedian,etaMin,etaMax,eta_lossAverage,eta_lossStd,eta_lossMedian,eta_lossMin,eta_lossMax,pi_lossAverage,pi_lossStd,pi_lossMedian,pi_lossMin,pi_lossMax,value_lossAverage,value_lossStd,value_lossMedian,value_lossMin,value_lossMax,alphaAverage,alphaStd,alphaMedian,alphaMin,alphaMax,alpha_lossAverage,alpha_lossStd,alpha_lossMedian,alpha_lossMin,alpha_lossMax,policy_klAverage,policy_klStd,policy_klMedian,policy_klMin,policy_klMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,alpha_muAverage,alpha_muStd,alpha_muMedian,alpha_muMin,alpha_muMax,alpha_mu_lossAverage,alpha_mu_lossStd,alpha_mu_lossMedian,alpha_mu_lossMin,alpha_mu_lossMax,alpha_sigmaAverage,alpha_sigmaStd,alpha_sigmaMedian,alpha_sigmaMin,alpha_sigmaMax,alpha_sigma_lossAverage,alpha_sigma_lossStd,alpha_sigma_lossMedian,alpha_sigma_lossMin,alpha_sigma_lossMax,mu_klAverage,mu_klStd,mu_klMedian,mu_klMin,mu_klMax,sigma_klAverage,sigma_klStd,sigma_klMedian,sigma_klMin,sigma_klMax,pi_muAverage,pi_muStd,pi_muMedian,pi_muMin,pi_muMax,pi_log_stdAverage,pi_log_stdStd,pi_log_stdMedian,pi_log_stdMin,pi_log_stdMax
49348,403,29.080224990844727,0,0,81.83873581886292,0,0,0.0,0.0,nan,nan,nan,1.0,122.45161290322581,2931.8775435287885,113.9801488833747,1743.9868343238525,0.0,0.0,1.0,121.575,0.0,0.0,1.0,123.8125,0.0,0.0,1.0,121.171875,0.0,0.0,1.0,122.91836734693878,0.0,0.0,1.0,123.05555555555556,0.0,0.0,1.0,122.74285714285715,0.0,0.0,1.0,122.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49417,404,58.25265192985535,13,295,2590.458075284958,5380800,1000,3.0449003865596196,3.0449003865596196,2144.9248657810263,2170.161406890466,0.3986256441014396,0.07736101544515073,122.31930693069307,27796.102992766308,114.0,15324.67267669013,0.3023255813953488,11.790697674418608,1.0,120.0,0.0,0.0,1.0,123.359375,0.0,0.0,1.0,121.19402985074628,0.0,0.0,1.0,123.3061224489796,0.0,0.0,1.0,123.13888888888889,0.0,0.0,1.0,123.17647058823529,0.0,0.0,1.0,121.96103896103897,0.03217821782178218,1.2549504950495052,0.05019305019305019,1.957528957528958,0.0,0.0,0.0,0.0,0.0,0.0,20989.49776276398,210813.25079360165,241.0970458984375,65.25869750976562,5038056.0,nan,nan,nan,nan,nan,14.979387,206.90294,-0.058014914,-105.54297,48837.2,27.078321,208.05548,-0.4343931,-43.76801,48837.13,1.1283860064744948,0.07625183044655696,1.1294615864753723,1.0,1.260334849357605,37.06933562469482,1.2723477984732798,37.070871353149414,32.755760192871094,39.54658508300781,4.162376826763153,0.09216532777786132,4.162165403366089,3.5807435512542725,4.577119827270508,20948.2593156147,210813.02865189247,199.8806381225586,28.6909122467041,5038012.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9309829378128052,0.033466873626559895,0.9290212988853455,0.8812264800071716,1.0,0.006982371882535517,0.00025100147859179,0.006967659806832671,0.0066092004999518394,0.007500000298023224,1.1036626436710357,0.05953199077388013,1.1045206785202026,0.999788224697113,1.2212152481079102,-0.0008854758668649083,0.000664217198356973,-0.0007147989817894995,-0.0051104603335261345,7.261858172569191e-06,0.004424756273318053,0.002615258597418981,0.004228417528793216,2.3882395908003673e-05,0.015591801144182682,0.0008954758595186832,0.0006642171828083983,0.0007247989706229419,2.7381424843042623e-06,0.005120459944009781,-0.00515891335302149,0.008965156035879086,-0.005609184270724654,-0.029193447902798653,0.02752091735601425,0.6877812715768814,0.005738055961350811,0.6875219345092773,0.6656351685523987,0.708541214466095
49890,407,87.61587691307068,25,565,4901.2806940078735,10305600,2200,3.992202729044834,3.4975935413755628,2131.189109929047,2158.6183008619823,0.5192955920879744,0.10027711207543051,122.57985257985258,15644.700638623217,114.0,9095.684841513537,0.1,3.900000000000001,1.0,121.175,0.0,0.0,1.0,124.21538461538462,0.0,0.0,1.0,121.078125,0.0,0.0,1.0,122.84,0.0,0.0,1.0,123.4054054054054,0.0,0.0,1.0,123.22222222222223,0.0,0.0,1.0,122.0253164556962,0.009828009828009828,0.38329238329238335,0.015625,0.6093750000000001,0.0,0.0,0.0,0.0,0.0,0.0,43.91648022810618,18.715624975635166,40.0547981262207,14.897366523742676,105.8996353149414,nan,nan,nan,nan,nan,0.24671347,5.2949257,-0.008457631,-41.29284,82.65355,4.552328,10.768471,-0.49088416,-0.5408318,115.165405,1.4239600079258283,0.08854740478396673,1.4311527609825134,1.2606245279312134,1.5637357234954834,23.469401616652807,8.449455217103509,23.97235870361328,5.917850017547607,36.17536544799805,4.49879642367363,0.4505530791805993,4.444384336471558,3.180814743041992,7.182748317718506,15.940617629090944,11.529703852453112,11.205931186676025,3.6591761112213135,65.5766372680664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0200709472596645,0.07242708026266778,1.04706209897995,0.8793299794197083,1.0929105281829834,0.00765053179852354,0.0005432031196702158,0.007852964103221893,0.006594974547624588,0.008196829818189144,1.4055928627649943,0.08315742784767705,1.4310137033462524,1.2215726375579834,1.505686640739441,-0.004276090376758172,0.0032991510609045004,-0.0032765293726697564,-0.02431780844926834,-0.0006455721450038254,0.01590064705077869,0.010012012187552351,0.013706583995372057,0.0027257618494331837,0.06810706853866577,0.0042860902828882295,0.0032991509726601363,0.00328652944881469,0.0006555721629410982,0.024327808991074562,0.013620511899977525,0.016880539178510078,0.013706840574741364,-0.030291784554719925,0.0638059452176094,0.7115853015581767,0.014224096303839319,0.7122393548488617,0.6678136587142944,0.7527282238006592
49415,404,116.78444814682007,37,834,7195.895941019058,15212160,3400,4.007043631383291,3.6619125752029955,2138.2931218603917,2165.8245380312082,0.5229634909656603,0.10072069699418192,122.31435643564356,10623.411453715276,113.85148514851485,6335.118166877879,0.175,6.825000000000001,1.0,120.6,0.0,0.0,1.0,123.84615384615384,0.0,0.0,1.0,121.01538461538462,0.0,0.0,1.0,122.52,0.0,0.0,1.0,123.16666666666667,0.0,0.0,1.0,122.92857142857143,0.0,0.0,1.0,121.92307692307692,0.017326732673267328,0.6757425742574259,0.02734375,1.0664062500000002,0.0,0.0,0.0,0.0,0.0,0.0,18.150673949718474,4.250395118594357,17.76972770690918,8.991986274719238,41.43910217285156,nan,nan,nan,nan,nan,0.12217978,2.595796,-0.0040189326,-14.969317,43.75249,2.0183377,5.1027613,-0.4966454,-0.51727605,57.657055,1.6767733321587244,0.06483680846690584,1.6772639155387878,1.5639251470565796,1.7869900465011597,9.642575726310412,3.5549592736922646,9.135336875915527,2.336272716522217,29.746410369873047,4.669669192632039,0.29724694330316753,4.655457019805908,3.708425998687744,6.523709774017334,3.830399987498919,1.031427472681694,3.7072540521621704,1.5446761846542358,7.503589630126953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0684763425588608,0.021107197702335045,1.074100911617279,1.017338514328003,1.0929086208343506,0.008013572450727225,0.00015830397910776648,0.008055757731199265,0.007630037609487772,0.008196813985705376,1.5485341202219327,0.02627552577143974,1.5492278337478638,1.5057379007339478,1.5901352167129517,-0.0012006617316607541,0.0006527920109197526,-0.0010998821235261858,-0.005895514041185379,-0.0001845146471168846,0.00511930879438296,0.0026265630453221043,0.004650691291317344,0.0009188976837322116,0.017436152324080467,0.001210661714115607,0.0006527919863037421,0.0011098820250481367,0.00019451463595032692,0.005905513651669025,0.025818080528018376,0.008321243255741975,0.025767621584236622,0.004049645736813545,0.05773921310901642,0.7230531000097593,0.0057962316852921535,0.7227346301078796,0.7061483263969421,0.7511210441589355
50283,411,146.15290451049805,49,1104,9505.334790945053,20136960,4600,3.992202729044834,3.742690058479532,2132.4660751064325,2159.933313420922,0.5196067434469865,0.09952151360689206,122.34306569343066,18070.541909565167,114.0,10454.549575327967,0.17829457364341084,6.968992248062017,1.0,120.5813953488372,0.0,0.0,1.0,123.75384615384615,0.0,0.0,1.0,121.01515151515152,0.0,0.0,1.0,122.9795918367347,0.0,0.0,1.0,123.13513513513513,0.0,0.0,1.0,122.92957746478874,0.0,0.0,1.0,121.9625,0.0186536901865369,0.72911597729116,0.029487179487179487,1.152564102564103,0.0,0.0,0.0,0.0,0.0,0.0,11.71666379292806,2.7763891984139524,11.287610530853271,6.2836737632751465,25.640575408935547,nan,nan,nan,nan,nan,0.087549426,1.8929682,-0.0029720962,-11.330728,31.067104,1.2975601,3.6420412,-0.4961564,-0.5088469,38.54438,1.878452909986178,0.050084174036491305,1.880346655845642,1.7871496677398682,1.9598466157913208,5.036163004090389,2.3491624019436417,4.597551345825195,0.8406744003295898,17.326366424560547,4.659345665574074,0.2179350927800131,4.643005132675171,3.7662646770477295,5.654089450836182,2.0142084036767485,0.5141550242769921,1.9630539417266846,0.8166635036468506,4.685741901397705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9240480631093184,0.062200315825071316,0.9289853572845459,0.8114482164382935,1.0172133445739746,0.006930360352853313,0.00046650236422350746,0.006967391353100538,0.006085861939936876,0.007629098370671272,1.6358045980334281,0.024063825645257875,1.6362152099609375,1.5902217626571655,1.6759438514709473,-0.0007332400710705164,0.00045689041470153754,-0.0006236273038666695,-0.004296941217035055,-9.897230484057218e-05,0.002449662494060855,0.0015645205271906484,0.0019269514014013112,0.00043383167940191925,0.01015362050384283,0.0007432400762566734,0.0004568904073741912,0.0006336273800116032,0.00010897230094997212,0.004306941293179989,0.03109804193198215,0.008916191969513381,0.031267402693629265,0.0015500925946980715,0.06054020673036575,0.7242336534460385,0.0050131972997229934,0.7238702178001404,0.709035336971283,0.742842435836792
49645,406,175.50637412071228,61,1373,11821.63371181488,25043520,5800,4.007043631383291,3.7944825647512808,2118.2758217395644,2145.464377953372,0.518067849183028,0.09890732098815964,122.27832512315271,17458.88961896117,114.0,10076.907512688083,0.16666666666666666,6.500000000000002,1.0,120.9047619047619,0.0,0.0,1.0,123.53125,0.0,0.0,1.0,120.82352941176471,0.0,0.0,1.0,123.0625,0.0,0.0,1.0,122.97222222222223,0.0,0.0,1.0,122.78571428571429,0.0,0.0,1.0,122.0,0.017241379310344827,0.6724137931034484,0.027131782945736434,1.0581395348837213,0.0,0.0,0.0,0.0,0.0,0.0,8.455233831803003,1.247124819140284,8.315539360046387,5.67482852935791,13.571831703186035,nan,nan,nan,nan,nan,0.0692078,1.4878763,-0.0024968982,-8.200312,19.990265,0.9426824,2.9086685,-0.49610856,-0.5056549,25.746878,2.0212259058157604,0.0349378145762206,2.0218119621276855,1.9599707126617432,2.080200672149658,2.5767867536842823,0.9560539880926082,2.4285978078842163,0.5391252040863037,7.1767072677612305,4.624073215723038,0.12599742184996407,4.607686519622803,4.232709884643555,5.333563804626465,1.2492196438709895,0.27878728955334264,1.2254139184951782,0.5377771854400635,2.4515275955200195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6849550685783228,0.0734563789250507,0.683343768119812,0.5594110488891602,0.8112528920173645,0.005137162905496855,0.0005509228472373539,0.005125078139826655,0.004195582587271929,0.006084396503865719,1.7059451336661975,0.018649778972672906,1.7034206986427307,1.6759964227676392,1.7416013479232788,-0.0003173710532670763,0.0002404051573123024,-0.00026847439585253596,-0.0028591230511665344,-7.989740697667003e-05,0.0011953994563858336,0.0006919357648109801,0.001035962370224297,0.0002704667276702821,0.005223697982728481,0.00032737105483344445,0.000240405142849291,0.0002784743846859783,8.989740308606997e-05,0.002869122428819537,0.038413415302832925,0.0077545535172681155,0.03840260207653046,0.01578132063150406,0.0647786408662796,0.7276982853809992,0.004992544204918067,0.7274253368377686,0.7109901905059814,0.7503537535667419
49895,408,204.87892055511475,74,1665,14327.315206766129,30369600,7100,3.9990386926219657,3.8303566724619356,2125.601362635927,2150.8140182548664,0.5188209286054106,0.09922709468572752,122.29166666666667,19430.134299732643,114.0,11144.361794982573,0.18253968253968253,6.515873015873018,1.0,120.85714285714286,0.0,0.0,1.0,123.53846153846153,0.0,0.0,1.0,120.92647058823529,0.0,0.0,1.0,122.92,0.0,0.0,1.0,122.72222222222223,0.0,0.0,1.0,123.15714285714286,0.0,0.0,1.0,121.83116883116882,0.018790849673202614,0.6707516339869283,0.02937420178799489,1.0485312899106005,0.0,0.0,0.0,0.0,0.0,0.0,6.798593120941749,0.8841547704378001,6.652687072753906,4.934439182281494,10.894648551940918,nan,nan,nan,nan,nan,0.07526202,1.1908904,-0.0026150048,-9.365983,17.264097,0.76997626,2.6164563,-0.4936791,-0.6064449,23.677498,2.1277440461745627,0.023988085501137228,2.1334190368652344,2.08027982711792,2.162386655807495,1.4878933268556227,0.5927045969305446,1.363224446773529,0.40807250142097473,4.707447528839111,4.546306727115924,0.08541166817425941,4.54002046585083,4.309432506561279,4.905031204223633,0.7611363256550753,0.26176185599718726,0.732391893863678,0.18792930245399475,1.5995529890060425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.43183208314272076,0.0714530435016975,0.4329439401626587,0.3052087724208832,0.5592034459114075,0.0032387405539003127,0.000535897806755864,0.0032470799051225185,0.0022890656255185604,0.004194025415927172,1.8009460801344652,0.042445486029677244,1.7995105981826782,1.7416611909866333,1.8698699474334717,-0.00035201246869221976,0.00018216734555609617,-0.0003137534949928522,-0.0012651861179620028,-7.932891458040103e-05,0.0014938688851991453,0.0006478125897728555,0.0013681016862392426,0.00041624915320426226,0.004257297143340111,0.00036201247065037023,0.00018216734389805213,0.00032375349837820977,8.932891796575859e-05,0.0012751859612762928,0.04244414816180674,0.00714027859834327,0.04210569150745869,0.01447786670178175,0.0660732239484787,0.730580020913711,0.004617268627119472,0.7304299771785736,0.7170760631561279,0.744168758392334
49638,406,234.33528852462769,86,1935,16647.82196211815,35294400,8300,3.992202729044834,3.8529398431479214,2122.295049838331,2149.581705894524,0.5171284234498857,0.09812802950389574,122.26108374384236,20255.37705182837,114.0,11538.873785740088,0.2276422764227642,8.59349593495935,1.0,120.36585365853658,0.0,0.0,1.0,123.6470588235294,0.0,0.0,1.0,121.1029411764706,0.0,0.0,1.0,122.89795918367346,0.0,0.0,1.0,122.91666666666667,0.0,0.0,1.0,122.6086956521739,0.0,0.0,1.0,122.04,0.022988505747126433,0.8678160919540231,0.03562340966921119,1.3447837150127229,0.0,0.0,0.0,0.0,0.0,0.0,5.741245658795039,0.38171518567735874,5.687799453735352,4.9312262535095215,7.6090826988220215,nan,nan,nan,nan,nan,0.075703174,0.89969254,-0.0028506666,-8.0957985,11.695772,0.49982426,2.0845697,-0.4883435,-0.5117946,17.702168,2.183156278729439,0.01034084608121644,2.1840264797210693,2.162428855895996,2.200072765350342,0.8801361116766929,0.2330718900916556,0.8461107313632965,0.403430700302124,2.0469441413879395,4.4736499345302585,0.05908650345007468,4.469325542449951,4.314095973968506,4.685245037078857,0.3860709423882266,0.12181120161248035,0.36678653955459595,0.12186973541975021,0.9403963088989258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18259181018918752,0.07169208465732144,0.18344684690237045,0.05853332206606865,0.3049962818622589,0.0013694385408598464,0.0005376906243211985,0.0013758513377979398,0.0004389998794067651,0.0022874721325933933,1.9234752881526946,0.029476090859987772,1.9254295825958252,1.8699517250061035,1.9732482433319092,-0.00020119841156580756,8.4419584886905e-05,-0.00018384050781605765,-0.0006567076779901981,-6.714808841934428e-05,0.0011766802278968195,0.0003746200956206378,0.001100886904168874,0.0005768605624325573,0.0031264699064195156,0.00021119841528464652,8.441958772805671e-05,0.0001938405112014152,7.714808452874422e-05,0.00066670763771981,0.04288562614781161,0.006833358762476929,0.04273877292871475,0.0230746790766716,0.06761640310287476,0.731630929261446,0.004097896825295997,0.7314206659793854,0.7176498174667358,0.7468680739402771
49474,404,263.794536113739,98,2204,18974.282479286194,40200960,9500,4.007043631383291,3.8717483363581366,2109.023541896451,2136.071958244685,0.515805014159766,0.09908206714368903,122.46039603960396,24110.6589358643,114.0,13491.735953654112,0.12698412698412698,4.650793650793652,1.0,120.76190476190476,0.0,0.0,1.0,123.78125,0.0,0.0,1.0,121.015625,0.0,0.0,1.0,123.46938775510205,0.0,0.0,1.0,123.55555555555556,0.0,0.0,1.0,122.91428571428571,0.0,0.0,1.0,121.9367088607595,0.0132013201320132,0.4834983498349836,0.02091503267973856,0.766013071895425,0.0,0.0,0.0,0.0,0.0,0.0,5.384129852453867,0.23727861506546225,5.361234426498413,4.77261209487915,6.519989967346191,nan,nan,nan,nan,nan,0.0674603,0.7670304,-0.0034692287,-6.287885,10.966095,0.35799903,1.7467852,-0.483017,-0.51617104,15.380712,2.2101627572377525,0.004843871848544381,2.2106035947799683,2.2000980377197266,2.2174837589263916,0.6939086174219846,0.14480116719272018,0.6785559356212616,0.3572500944137573,1.404416799545288,4.432532437245051,0.049472616777950236,4.4320995807647705,4.2899489402771,4.618666648864746,0.2576163942180574,0.06109692379342095,0.25372375547885895,0.1096922904253006,0.5331354141235352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006945688715294687,0.014849467332497581,9.99999993922529e-09,9.99999993922529e-09,0.05833146721124649,5.209266433032584e-05,0.00011137100270404048,7.499999926663392e-11,7.499998538884611e-11,0.00043748595635406673,2.0324095170696577,0.03946733194143071,2.0260956287384033,1.9733277559280396,2.1106438636779785,-0.00016372202205578408,5.880520391393221e-05,-0.00015290323790395632,-0.0005951762432232499,-4.704162711277604e-05,0.0012896625798020978,0.0003195577177858241,0.001247396518010646,0.0005895571084693074,0.0027141566388309,0.0001737220253896036,5.8805206190020824e-05,0.0001629032558412291,5.704162686015479e-05,0.0006051762611605227,0.041059043078372874,0.006398550532031269,0.040895674377679825,0.021276231855154037,0.07098761200904846,0.7293650371332964,0.004315619982896251,0.7292582988739014,0.716517448425293,0.7442236542701721
49072,401,321.3071105480194,110,2473,23215.975833892822,45107520,10700,4.007043631383291,3.8864650506168372,1156.7455706507644,1172.6453176332159,0.28290588208050393,0.056614972965934096,122.37406483790524,21377.949716286617,114.0,12142.238994534733,0.06837606837606837,3.3589743589743577,1.0,121.0,0.0,0.0,1.0,123.95384615384616,0.0,0.0,1.0,120.96923076923076,0.0,0.0,1.0,122.75510204081633,0.0,0.0,1.0,122.75,0.0,0.0,1.0,123.02898550724638,0.0,0.0,1.0,121.92307692307692,0.0066500415627597665,0.3266832917705734,0.010498687664041995,0.5157480314960627,0.0,0.0,0.0,0.0,0.0,0.0,5.246219140688578,0.20494675749340202,5.221505880355835,4.75801944732666,6.297946453094482,nan,nan,nan,nan,nan,0.06605562,0.7001869,-0.004657209,-6.2696323,9.928778,0.33138976,1.6576545,-0.47582513,-0.55165684,14.697905,2.2198288289705914,0.002842621267571178,2.2204705476760864,2.2119669914245605,2.2233002185821533,0.6164883960038423,0.1236647117892542,0.6007071137428284,0.34765341877937317,1.3684337139129639,4.420395481189092,0.04711071292940046,4.419248819351196,4.288227558135986,4.673684597015381,0.2093132068651418,0.05581902530064669,0.2023969143629074,0.08069363236427307,0.45526760816574097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.99999993922529e-09,0.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,7.499999863635105e-11,3.920624303903254e-18,7.499999926663392e-11,7.499999232774002e-11,7.500001314442173e-11,2.2049995187918343,0.05246335923646729,2.2074713706970215,2.1108102798461914,2.2915360927581787,-0.00017487168257503073,8.06982311423764e-05,-0.00015201250062091276,-0.0006711132591590285,-6.411843787645921e-05,0.0016626311080957142,0.00039077491219414643,0.0016154528129845858,0.000798190594650805,0.003746642963960767,0.0001848716855784005,8.0698233085476e-05,0.0001620124967303127,7.411843398585916e-05,0.0006811132188886404,0.039231657505345845,0.006686927690268684,0.03895067051053047,0.018921976909041405,0.0643986314535141,0.72741408949097,0.004424237139036731,0.7272534072399139,0.7132073640823364,0.7431135773658752
